source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,RDEP,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,492.0744,,,,36.0,10.747407913,,,,,,,19.673965454,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,492.2264,,,,36.0,13.684047699,,,,,,,18.139434814,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,492.3784,,,,36.0,16.620687485,,,,,,,17.381519318,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,492.5304,,,,36.0,19.557327271,,,,,,,16.685194016,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,492.6824,,,,36.0,22.493967056,,,,,,,16.721515656,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,492.8344,,,,36.0,25.430606842,,,,,,,16.541473389,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,492.9864,,,,36.0,28.367246628,,,,,,,17.328069687,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,493.1384,,,,36.0,27.001031876,,,,,,,17.300291061,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,493.2904,,,,36.0,25.211992264,,,,,,,16.141784668,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,493.4424,,,,36.0,23.422952652,,,,,,,14.730898857,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,493.5944,,,,36.0,21.633911133,,,,,,,14.364805222,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,493.7464,,,,36.0,19.844871521,,,,,,,14.721841812,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,493.8984,,,,36.0,18.055831909,,,,,,,14.796309471,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,494.0504,,,,36.0,16.344913483,,,,,,,15.097301483,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,494.2024,,,,36.0,14.791472435,,,,,,,15.414826393,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,494.3544,,,,36.0,13.238032341,,,,,,,16.234678268,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,494.5064,,,,36.0,11.684592247,,,,,,,16.807542801,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,494.6584,,,,36.0,10.131152153,,,,,,,17.938770294,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,494.8104,,,,36.0,8.577712059,,,,,,,17.147521973,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,494.9624,,,,28.030363083,7.024271965,,,,,,,17.290096283,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,495.1144,,,,26.117433548,6.5679278374,,,,,,,16.769287109,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,495.2664,,,,26.000001907,6.4721679688,,,,,,,17.489616394,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,495.4184,,,,26.000001907,6.3764081001,,,,,,,17.480382919,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,495.5704,,,,26.000001907,6.2806482315,,,,,,,17.364465714,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,495.7224,,,,26.000001907,6.1848883629,,,,,,,18.301017761,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,495.8744,,,,26.000001907,6.0891280174,,,,,,,17.257131577,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,496.0264,,,,26.000001907,6.0493364334,,,,,,,15.520340919,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,496.1784,,,,26.000001907,6.2758159637,,,,,,,14.61943531,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,496.3304,,,,26.000001907,6.5022959709,,,,,,,15.364684105,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,496.4824,,,,26.000001907,6.7287759781,,,,,,,15.947322845,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,496.6344,,,,26.000001907,6.9552559853,,,,,,,14.66765213,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,496.7864,,,,26.000001907,7.1817359924,,,,,,,13.24258709,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,496.9384,,,,26.000001907,7.4082159996,,,,,,,12.603328705,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,497.0904,,,,26.000001907,8.7556562424,,,,,,,12.781637192,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,497.2424,,,,26.000001907,10.86693573,,,,,,,13.944281578,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,497.3944,,,,26.000001907,12.978216171,,,,,,,16.33565712,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,497.5464,,,,26.000001907,15.089495659,,,,,,,17.969175339,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,497.6984,,,,26.000001907,17.200775146,,,,,,,18.724637985,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,497.8504,,,,26.000001907,19.312055588,,,,,,,16.955833435,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,498.0024,,,,26.000001907,21.426574707,,,,,,,15.058250427,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,498.1544,,,,26.000001907,23.743055344,,,,,,,13.980420113,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,498.3064,,,,26.000001907,26.05953598,,,,,,,13.917338371,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,498.4584,,,,26.000001907,28.376016617,,,,,,,14.251592636,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,498.6104,,,,26.000001907,30.692497253,,,,,,,13.641285896,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,498.7624,,,,26.000001907,33.008975983,,,,,,,13.474878311,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,498.9144,,,,26.000001907,35.325458527,,,,,,,13.869492531,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,499.0664,,,,26.000001907,35.940769196,,,,,,,14.065416336,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,499.2184,,,,26.000001907,34.363010406,,,,,,,13.666095734,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,499.3704,,,,26.000001907,32.785247803,,,,,,,12.729849815,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,499.5224,,,,26.000001907,31.207489014,,,,,,,12.872765541,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,499.6744,,,,26.000001907,29.629728317,,,,,,,13.055605888,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,499.8264,,,,26.000001907,28.051967621,,,,,,,14.015068054,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,499.9784,,,,26.000001907,26.474208832,,,,,,,15.176635742,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,500.1304,,,,26.000001907,23.666776657,,,,,,,17.427307129,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,500.2824,,,,26.000001907,20.655656815,,,,,,,19.210861206,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,500.4344,,,,26.000001907,17.644536972,,,,,,,19.636976242,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,500.5864,,,,26.000001907,14.633416176,,,,,,,18.540002823,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,500.7384,,,,26.000001907,11.622296333,,,,,,,17.244922638,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,500.8904,,,,26.000001907,8.6111764908,,,,,,,16.61444664,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,501.0424,,,,26.000001907,7.0043439865,,,,,,,16.741632462,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,501.1944,,,,26.000001907,9.027463913,,,,,,,17.33697319,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,501.3464,,,,26.000001907,11.050583839,,,,,,,17.60552597,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,501.4984,,,,26.000001907,13.073703766,,,,,,,17.132570267,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,501.6504,,,,26.000001907,15.096823692,,,,,,,16.25620842,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,501.8024,,,,26.000001907,17.119943619,,,,,,,15.223650932,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,501.9544,,,,26.000001907,19.143064499,,,,,,,14.846331596,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,502.1064,,,,26.000001907,18.760480881,,,,,,,14.563013077,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,502.2584,,,,26.000001907,17.346879959,,,,,,,15.061168671,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,502.4104,,,,26.000001907,15.933279991,,,,,,,15.665446281,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,502.5624,,,,26.000001907,14.519680023,,,,,,,15.915218353,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,502.7144,,,,26.000001907,13.106080055,,,,,,,15.695670128,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,502.8664,,,,26.000001907,11.692480087,,,,,,,16.353078842,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,503.0184,,,,26.000001907,10.436751366,,,,,,,17.373962402,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,503.1704,,,,26.000001907,10.327311516,,,,,,,18.613164902,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,503.3224,,,,26.000001907,10.217871666,,,,,,,18.571752548,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,503.4744,,,,26.000001907,10.108431816,,,,,,,17.797897339,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,503.6264,,,,26.000001907,9.9989919662,,,,,,,16.708608627,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,503.7784,,,,26.000001907,9.8895511627,,,,,,,15.601364136,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,503.9304,,,,26.000001907,9.7801113129,,,,,,,14.979982376,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,504.0824,,,,26.000001907,10.263951302,,,,,,,15.815379143,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,504.2344,,,,26.000001907,11.248911858,,,,,,,16.479427338,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,504.3864,,,,26.000001907,12.23387146,,,,,,,16.745098114,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,504.5384,,,,26.000001907,13.218831062,,,,,,,16.041784286,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,504.6904,,,,26.000001907,14.203791618,,,,,,,15.847702026,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,504.8424,,,,26.000001907,15.188751221,,,,,,,16.544811249,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,504.9944,,,,26.000001907,16.173711777,,,,,,,16.599012375,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,505.1464,,,,26.000001907,15.659535408,,,,,,,16.429134369,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,505.2984,,,,26.000001907,15.088015556,,,,,,,15.553119659,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,505.4504,,,,26.000001907,14.516495705,,,,,,,15.092746735,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,505.6024,,,,26.000001907,13.944975853,,,,,,,15.879472733,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,505.7544,,,,26.000001907,13.373456001,,,,,,,18.120826721,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,505.9064,,,,26.000001907,12.80193615,,,,,,,18.302095413,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,506.0584,,,,26.000001907,12.417295456,,,,,,,16.213092804,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,506.2104,,,,26.000001907,12.332176208,,,,,,,13.061105728,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,506.3624,,,,26.000001907,12.247056007,,,,,,,12.455396652,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,506.5144,,,,26.000001907,12.161935806,,,,,,,13.231206894,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,506.6664,,,,26.000001907,12.076816559,,,,,,,14.855750084,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,506.8184,,,,26.000001907,11.991696358,,,,,,,16.007963181,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,506.9704,,,,26.000001907,11.906576157,,,,,,,17.151943207,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,507.1224,,,,26.000001907,12.896128654,,,,,,,16.411870956,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,507.2744,,,,26.000001907,14.145568848,,,,,,,15.661877632,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,507.4264,,,,26.000001907,15.395008087,,,,,,,14.706650734,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,507.5784,,,,26.000001907,16.644449234,,,,,,,14.878002167,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,507.7304,,,,26.000001907,17.893888474,,,,,,,15.17271328,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,507.8824,,,,26.000001907,19.143327713,,,,,,,15.499416351,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,508.0344,,,,26.000001907,19.987192154,,,,,,,15.379904747,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,508.1864,,,,26.000001907,19.444553375,,,,,,,14.569909096,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,508.3384,,,,26.000001907,18.901912689,,,,,,,14.216421127,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,508.4904,,,,26.000001907,18.359272003,,,,,,,15.088114738,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,508.6424,,,,26.000001907,17.816633224,,,,,,,16.490247726,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,508.7944,,,,26.000001907,17.273992538,,,,,,,16.914840698,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,508.9464,,,,26.000001907,16.73135376,,,,,,,16.146276474,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,509.0984,,,,26.000001907,16.573455811,,,,,,,14.877514839,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,509.2504,,,,26.000001907,16.625137329,,,,,,,15.117060661,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,509.4024,,,,26.000001907,16.67681694,,,,,,,16.358234406,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,509.5544,,,,26.000001907,16.728496552,,,,,,,17.710464478,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,509.7064,,,,26.000001907,16.780176163,,,,,,,17.753997803,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,509.8584,,,,26.000001907,16.831855774,,,,,,,16.41400528,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,510.0104,,,,26.000001907,17.008543015,,,,,,,15.551900864,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,510.1624,,,,26.000001907,18.887262344,,,,,,,15.731972694,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,510.3144,,,,26.000001907,20.765983582,,,,,,,16.600732803,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,510.4664,,,,26.000001907,22.644702911,,,,,,,17.433200836,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,510.6184,,,,26.000001907,24.523424149,,,,,,,17.697135925,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,510.7704,,,,26.000001907,26.402143478,,,,,,,17.307458878,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,510.9224,,,,26.000001907,28.280862808,,,,,,,15.97577858,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,511.0744,,,,26.000001907,27.397855759,,,,,,,14.538898468,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,511.2264,,,,26.000001907,23.634336472,,,,,,,13.834216118,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,511.3784,,,,26.000001907,19.870815277,,,,,,,14.032497406,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,511.5304,,,,26.000001907,16.10729599,,,,,,,15.3273592,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,511.6824,,,,26.000001907,12.343775749,,,,,,,16.224338531,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,511.8344,,,,26.000001907,8.5802555084,,,,,,,16.381347656,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,511.9864,,,,26.000001907,4.8167362213,,,,,,,15.333669662,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,512.1384,,,,26.000001907,4.9131922722,,,,,,,14.673977852,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,512.2904,,,,26.000001907,5.3889522552,,,,,,,15.154874802,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,512.4424,,,,26.000001907,5.8647122383,,,,,,,15.702442169,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,512.5944,,,,26.000001907,6.3404722214,,,,,,,15.87496376,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,512.7464,,,,26.000001907,6.8162322044,,,,,,,15.895461082,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,512.8984,,,,26.000001907,7.2919921875,,,,,,,16.296323776,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,513.0504,,,,26.000001907,8.2263917923,,,,,,,16.882001877,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,513.2024,,,,26.000001907,10.085351944,,,,,,,17.484020233,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,513.3544,,,,26.000001907,11.944312096,,,,,,,18.554262161,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,513.5064,,,,26.000001907,13.803272247,,,,,,,20.050153732,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,513.6584,,,,26.000001907,15.662232399,,,,,,,20.244195938,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,513.8104,,,,26.000001907,17.521192551,,,,,,,19.04299736,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,513.9624,,,,26.000001907,19.380151749,,,,,,,17.387393951,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,514.1144,,,,26.000001907,18.39855957,,,,,,,16.846040726,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,514.2664,,,,26.000001907,16.483360291,,,,,,,16.760744095,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,514.4184,,,,26.000001907,14.568160057,,,,,,,16.958482742,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,514.5704,,,,26.000001907,12.652959824,,,,,,,17.894607544,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,514.7224,,,,26.000001907,10.73775959,,,,,,,18.658226013,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,514.8744,,,,26.000001907,8.8225593567,,,,,,,18.846624374,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,515.0264,,,,26.000001907,7.3207836151,,,,,,,17.78219223,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,515.1784,,,,26.000001907,7.7859039307,,,,,,,16.551267624,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,515.3304,,,,26.000001907,8.2510242462,,,,,,,15.444700241,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,515.4824,,,,26.000001907,8.7161436081,,,,,,,14.530838013,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,515.6344,,,,26.000001907,9.1812639236,,,,,,,14.677843094,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,515.7864,,,,26.000001907,9.6463842392,,,,,,,15.47203064,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,515.9384,,,,26.000001907,10.111504555,,,,,,,16.239517212,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,516.0904,,,,26.000001907,10.782735825,,,,,,,16.607715607,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,516.2424,,,,26.000001907,11.594416618,,,,,,,16.630809784,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,516.3944,,,,26.000001907,12.406096458,,,,,,,16.946865082,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,516.5464,,,,26.000001907,13.217776299,,,,,,,16.9815979,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,516.6984,,,,26.000001907,14.029456139,,,,,,,17.002111435,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,516.8504,,,,26.000001907,14.841135979,,,,,,,17.022287369,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,517.0024,,,,26.000001907,15.6404562,,,,,,,16.994846344,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,517.1544,,,,26.000001907,15.669336319,,,,,,,16.758136749,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,517.3064,,,,26.000001907,15.698216438,,,,,,,16.443481445,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,517.4584,,,,26.000001907,15.727096558,,,,,,,16.351287842,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,517.6104,,,,26.000001907,15.755975723,,,,,,,16.231487274,,,,,
