source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,ROP,RDEP,RSHA,RMED,RXO,RMIC,SP,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1414.0144,1.0,65000.0,12.728349686,12.250000954,0.4783543646,1.2342119217,31.174465179,0.6707642078,0.9193286896,0.7970227003,0.2720932961,0.2645704448,-231.0965118,,143.51322937,0.9853240252,11.586417198,91.247314453,2.0795354843,-0.015995584,1414.0144043,463955.3125,6591320.5,-1387.916992
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1414.1664,1.0,65000.0,12.806446075,12.250000954,0.5564500093,1.2342119217,31.250484467,0.64371562,0.9119096398,0.7644417882,0.2870883048,0.2218221426,-231.5106812,,143.70014954,0.9972146749,11.894550323,87.958999634,2.0881271362,-0.010611829,1414.1663818,463955.28125,6591320.5,-1388.067749
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1414.3184,1.0,65000.0,12.820438385,12.250000954,0.5704385638,1.2342119217,31.321844101,0.6440054774,0.9070839286,0.7663239241,0.4959162176,0.3311481476,-232.9503326,,143.35191345,0.9978035688,10.430761337,84.172737122,2.0961780548,-0.004404257,1414.3183594,463955.28125,6591320.5,-1388.218506
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1414.4704,1.0,65000.0,12.918536186,12.250000954,0.668533802,1.2342119217,31.382669449,0.6419321895,0.9056824446,0.7644367814,0.3199112117,0.2631424069,-233.2664337,,141.9765625,0.9983924627,8.5349521637,88.904998779,2.0988576412,-0.001419584,1414.470459,463955.28125,6591320.5,-1388.369263
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1414.6224,1.0,65000.0,12.89591217,12.250000954,0.6459115744,1.2342119217,33.005123138,0.6490626931,0.9143226743,0.7691369057,0.4811711013,0.3444190025,-233.0554657,,139.82728577,0.9989813566,7.4039983749,91.727928162,2.0993168354,-0.001123205,1414.6224365,463955.25,6591320.5,-1388.52002
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1414.7744,1.0,65000.0,12.794329643,12.250000954,0.5443283319,1.2342119217,38.281047821,0.6686499119,0.9267986417,0.7921011448,0.3608207703,0.4543106854,-233.1488647,,137.72822571,0.9995702505,6.9615316391,90.194702148,2.1016905308,-0.00107404,1414.7744141,463955.25,6591320.5,-1388.670776
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1414.9264,1.0,65000.0,12.825330734,12.250000954,0.5753279328,1.2342119217,42.462402344,0.6650517583,0.9304472208,0.7900412083,0.2177608013,0.4934125245,-233.531662,,136.59124756,0.9975573421,7.0353226662,89.659248352,2.1046171188,-0.001095941,1414.9263916,463955.21875,6591320.5,-1388.821533
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1415.0784,1.0,65000.0,12.870381355,12.250000954,0.620379746,1.2342119217,44.02828598,0.6554421186,0.9211822748,0.7792176604,0.1908658445,0.5070438981,-234.3901367,,136.89518738,0.9914658666,7.5309858322,89.098426819,2.1008431911,-0.005742442,1415.0783691,463955.21875,6591320.5,-1388.97229
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1415.2304,1.0,65000.0,12.866976738,12.250000954,0.6169746518,1.2342119217,44.952327728,0.6500258446,0.9069525003,0.7807440162,0.5425990224,0.3549592793,-235.289917,,138.43148804,0.9905831218,8.332277298,85.502632141,2.0900986195,-0.015786881,1415.2303467,463955.1875,6591320.0,-1389.123169
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1415.3824,1.0,65000.0,12.876442909,12.250000954,0.6264406443,1.2342119217,44.298931122,0.6440500617,0.8934700489,0.7719479799,0.4152341187,0.248173371,-235.4905701,,140.451828,0.9897004962,9.1158952713,85.881401062,2.081938982,-0.02357289,1415.3824463,463955.1875,6591320.0,-1389.273926
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1415.5344,1.0,65000.0,12.932890892,12.250000954,0.6828922629,1.2342119217,44.215011597,0.6234258413,0.8867689967,0.7404147387,0.4335627258,0.4321881235,-234.6049194,,142.09197998,0.9706833959,9.6563434601,84.929901123,2.0805687904,-0.022802535,1415.5344238,463955.1875,6591320.0,-1389.424683
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1415.6864,1.0,65000.0,13.056206703,12.250000954,0.8767609,1.2342119217,45.567394257,0.6335043907,0.8905225396,0.7507709861,0.8847385645,0.5213763714,-234.204483,,142.84281921,0.9028995037,10.2821455,87.835494995,2.0830171108,-0.013742543,1415.6864014,463955.15625,6591320.0,-1389.575439
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1415.8384,1.0,65000.0,13.019370079,12.250000954,0.9505990744,1.2342119217,46.83588028,0.6445214748,0.90613693,0.761857748,0.4301840663,0.5356670618,-234.6794281,,142.74848938,0.8337206841,10.802541733,94.663848877,2.0843198299,-0.003459955,1415.8383789,463955.15625,6591320.0,-1389.726074
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1415.9904,1.0,65000.0,12.964639664,12.250000954,0.7146376371,1.2342119217,47.884410858,0.655128479,0.9315000772,0.7727037668,0.3559724391,0.7248185277,-234.8806915,,142.32290649,0.7947813869,10.614356041,86.996337891,2.086489439,0.0032669615,1415.9903564,463955.125,6591320.0,-1389.876953
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1416.1424,1.0,65000.0,12.874419212,12.250000954,0.6244211197,1.2342119217,49.095676422,0.6845984459,0.9501778483,0.8131780028,0.4160678685,0.3960381448,-235.1322937,,142.0944519,0.797508359,9.7838001251,84.768760681,2.0907418728,0.0043019229,1416.1424561,463955.125,6591320.0,-1390.02771
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1416.2944,1.0,65000.0,12.836485863,12.250000954,0.5864810944,1.2342119217,50.736793518,0.6820726395,0.9622429609,0.8094887137,0.4155882001,0.3974727392,-235.5461884,,142.30459595,0.8205571175,8.9993247986,85.415336609,2.0943217278,0.0009185553,1416.2944336,463955.09375,6591320.0,-1390.178467
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1416.4464,1.0,65000.0,12.848733902,12.250000954,0.5987293124,1.2342119217,52.06905365,0.6973677278,0.9640872478,0.8249356747,0.3766981661,0.3861899078,-236.008316,,143.05554199,0.8635300994,8.4941291809,88.513412476,2.0953018665,-0.004329268,1416.4464111,463955.09375,6591320.0,-1390.329224
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1416.5984,1.0,65000.0,12.836381912,12.250000954,0.5863819718,1.2342119217,52.555252075,0.6912808418,0.9426055551,0.8304814696,0.3764307499,0.422852546,-236.3833313,,144.28398132,0.9178785086,7.695745945,88.559669495,2.098097086,-0.006932316,1416.5983887,463955.09375,6591320.0,-1390.479858
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1416.7504,1.0,65000.0,12.821770668,12.250000954,0.5717740655,1.2342119217,53.137916565,0.6427898407,0.9173144698,0.766918838,0.3659276962,0.456617862,-236.2341919,,145.63105774,0.9315971732,6.5518035889,89.443687439,2.1071445942,-0.001263193,1416.7503662,463955.0625,6591320.0,-1390.630737
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1416.9024,1.0,65000.0,12.808527946,12.250000954,0.5585314035,1.2342119217,53.989006042,0.647991538,0.9002740979,0.7744477987,0.4549664557,0.4657765627,-236.2385864,,146.58726501,0.9453158975,5.6391949654,85.208839417,2.1126894951,0.0065389848,1416.9023438,463955.0625,6591320.0,-1390.781494
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1417.0544,1.0,65000.0,12.840671539,12.250000954,0.590673089,1.2342119217,54.636459351,0.6357722878,0.8892573714,0.7633027434,0.3935122788,0.4755418599,-235.5134583,,146.81918335,0.9590345621,5.2969117165,88.770751953,2.108134985,0.0073811384,1417.0544434,463955.03125,6591320.0,-1390.932251
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1417.2064,1.0,65000.0,12.805494308,12.250000954,0.5554913282,1.2342119217,54.697319031,0.632345736,0.8862757087,0.7519572377,0.4927329123,0.4473506212,-235.3901367,,146.40698242,0.9727532864,5.4920816422,88.783592224,2.0934791565,-0.003794423,1417.2064209,463955.03125,6591320.0,-1391.082886
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1417.3584,1.0,65000.0,12.689932823,12.250000954,0.4399281144,1.2342119217,54.66230011,0.6374225616,0.8903459311,0.7585964203,0.4600002766,0.4062477052,-236.2883606,,145.78048706,0.986471951,6.1204762459,89.69140625,2.0768642426,-0.019240392,1417.3583984,463955.0,6591320.0,-1391.233643
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1417.5104,1.0,65000.0,12.75315094,12.250000954,0.5031479001,1.2342119217,54.342941284,0.6347874999,0.9075704217,0.753732264,0.2949374318,0.4196591973,-236.4972839,,145.35496521,0.984615922,7.0077662468,84.768615723,2.067350626,-0.027272835,1417.510376,463955.0,6591320.0,-1391.384521
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1417.6624,1.0,65000.0,12.848267555,12.250000954,0.5982683897,1.2342119217,54.095115662,0.663977921,0.9300604463,0.7870036364,0.1595552713,0.5274882317,-236.2996216,,145.20100403,0.9268904328,7.5438089371,91.54045105,2.0681779385,-0.024293715,1417.6623535,463955.0,6591320.0,-1391.535278
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1417.8144,1.0,65000.0,12.902334213,12.250000954,0.6523337364,1.2342119217,54.064762115,0.6662842035,0.9345109463,0.7868213058,0.4005500674,0.4286541045,-236.2848663,,145.26585388,0.8450452685,7.168888092,93.519569397,2.0812022686,-0.013335064,1417.8144531,463954.96875,6591320.0,-1391.685913
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1417.9664,1.0,65000.0,12.940491676,12.250000954,0.6904919744,1.2342119217,54.00497818,0.6726241708,0.915573895,0.8091484904,0.3913934529,0.2074250281,-236.5068512,,145.61875916,0.7829122543,6.280995369,92.940956116,2.1002204418,-0.00252131,1417.9664307,463954.96875,6591320.0,-1391.83667
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1418.1184,1.0,65000.0,12.999357224,12.250000954,0.7493591309,1.2342119217,53.852924347,0.6300525069,0.8908557296,0.7524139285,0.4620945752,0.2766087949,-235.8920288,,146.29258728,0.7606191635,5.8981833458,85.137931824,2.1120290756,0.0033487298,1418.1184082,463954.9375,6591320.0,-1391.987549
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1418.2704,1.0,65000.0,13.175026894,12.250000954,0.925024569,1.2342119217,53.686599731,0.6201793551,0.8793274164,0.7424874306,0.4331783354,0.4434694648,-236.1227875,,147.12438965,0.7895127535,6.7058897018,82.979629517,2.1045122147,0.0011201871,1418.2703857,463954.9375,6591320.0,-1392.138306
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1418.4224,1.0,65000.0,13.320021629,12.250000954,1.070020318,1.2342119217,53.473709106,0.6162402034,0.8831900954,0.7332516909,0.4771446884,0.3705795407,-237.427597,,147.77261353,0.8498777151,8.5098495483,86.784111023,2.0851855278,-0.005686997,1418.4223633,463954.90625,6591320.0,-1392.28894
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1418.5744,1.0,65000.0,13.045454025,12.250000954,0.7954563498,1.2342119217,53.278598785,0.6403471828,0.8876476884,0.76033324,0.2947359979,0.4092506766,-237.7555847,,148.02764893,0.8988749385,9.6413297653,84.938552856,2.0736885071,-0.00904325,1418.5743408,463954.90625,6591320.0,-1392.439697
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1418.7264,1.0,65000.0,12.918681145,12.250000954,0.6686822772,1.2342119217,53.141742706,0.6288164854,0.8868529201,0.7458712459,0.2815247774,0.4680986702,-237.1231079,,148.08119202,0.8902513385,8.0450534821,87.76991272,2.076390028,-0.007614627,1418.7264404,463954.90625,6591320.0,-1392.590454
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1418.8784,1.0,65000.0,12.881649017,12.250000954,0.6316496134,1.2342119217,53.046131134,0.6445146799,0.883033216,0.7727438211,0.4707215428,0.3105717599,-236.8195038,,148.26019287,0.8102257252,5.4655618668,88.585708618,2.0893230438,-0.004418231,1418.878418,463954.875,6591320.0,-1392.741211
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1419.0304,1.0,65000.0,12.8990345,12.250000954,0.6490365267,1.2342119217,53.091773987,0.6430562139,0.8765352964,0.7774570584,0.4549056292,0.3475998938,-236.5314941,,148.56576538,0.7801575065,5.8783187866,83.02520752,2.0934708118,-0.006565623,1419.0303955,463954.875,6591320.0,-1392.891968
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1419.1824,1.0,65000.0,12.949481964,12.250000954,0.6994792223,1.2342119217,53.087001801,0.607893765,0.875294745,0.7132408619,0.4862865806,0.422645539,-236.0355835,,148.60316467,0.7890972495,7.6084952354,85.360298157,2.0940732956,-0.008837988,1419.182373,463954.84375,6591320.0,-1393.042725
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1419.3344,1.0,65000.0,12.896871567,12.250000954,0.6468743682,1.2342119217,52.904647827,0.6383017898,0.8822259307,0.7629479766,0.5130672455,0.4632288814,-235.7487946,,147.97897339,0.817209661,10.072815895,87.631256104,2.092713356,-0.009277534,1419.3343506,463954.84375,6591320.0,-1393.193481
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1419.4864,1.0,65000.0,12.847239494,12.250000954,0.597242415,1.2342119217,52.768058777,0.6209731698,0.8959183097,0.7325544953,0.5185988545,0.4610258043,-235.5937347,,146.74813843,0.8311134577,11.240901947,86.98915863,2.096020937,-0.005117462,1419.4864502,463954.8125,6591320.0,-1393.344238
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1419.6384,1.0,65000.0,12.839203835,12.250000954,0.5892001987,1.2342119217,52.798469543,0.6472310424,0.9150289893,0.7644447684,0.3832435608,0.4831850827,-235.3990936,,145.33970642,0.8029077649,10.103222847,92.043144226,2.1042361259,0.0012266468,1419.6384277,463954.8125,6591320.0,-1393.494995
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1419.7904,1.0,65000.0,12.855270386,12.250000954,0.6052666306,1.2342119217,52.838489532,0.6744795442,0.9283418059,0.803874135,0.2019215226,0.4779050648,-235.5873566,,144.22677612,0.7607454062,8.444519043,91.580352783,2.1147909164,0.0073107542,1419.7904053,463954.8125,6591320.0,-1393.645752
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1419.9424,1.0,65000.0,12.906173706,12.250000954,0.6561729312,1.2342119217,52.914459229,0.65547508,0.9318135977,0.7777664065,0.1564482749,0.4392916262,-236.0312347,,143.6728363,0.7659085393,7.3977627754,86.946937561,2.1188390255,0.0086085899,1419.9423828,463954.78125,6591320.0,-1393.796509
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1420.0944,1.0,65000.0,12.958016396,12.250000954,0.708014369,1.2342119217,52.974899292,0.6713055968,0.9286746979,0.8065521717,0.2351445854,0.3051129878,-236.3468781,,143.6879425,0.818770051,6.9995551109,84.073669434,2.112642765,0.0037081263,1420.0943604,463954.78125,6591320.0,-1393.947266
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1420.2464,1.0,65000.0,12.976481438,12.250000954,0.726479888,1.2342119217,52.974899292,0.6507256031,0.9182168245,0.7765811086,0.2023496032,0.1715094149,-236.5340729,,144.2257843,0.8820710778,6.9026112556,88.56439209,2.1047070026,-0.003558413,1420.24646,463954.75,6591320.0,-1394.098022
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1420.3984,1.0,65000.0,13.036561966,12.250000954,0.7865658402,1.2342119217,52.959709167,0.6448761225,0.9025947452,0.764941752,0.4926037788,0.3057916462,-236.5352478,,145.13072205,0.911015749,6.6698832512,82.480888367,2.1043744087,-0.005992927,1420.3984375,463954.75,6591320.0,-1394.248901
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1420.5504,1.0,65000.0,13.161813736,12.250000954,0.9118167162,1.2342119217,52.883750916,0.6330739856,0.8885282278,0.7552202344,0.3240117431,0.2433748543,-236.1625977,,145.96907043,0.8997447491,6.5429859161,81.897789001,2.1071796417,-0.00295827,1420.550415,463954.71875,6591319.5,-1394.399536
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1420.7024,1.0,65000.0,12.950304985,12.250000954,0.7003035545,1.2342119217,52.798885345,0.6238449812,0.8865438104,0.7348472476,0.4613607824,0.3939765096,-235.5148773,,146.16139221,0.8585809469,6.7335219383,78.594474792,2.1076469421,0.0012348314,1420.7023926,463954.71875,6591319.5,-1394.550293
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1420.8544,1.0,65000.0,12.852561951,12.250000954,0.6025618315,1.2342119217,52.677238464,0.6402540207,0.9013136625,0.7518160939,0.3623916507,0.3301721215,-234.981308,,145.42550659,0.8136329651,7.0296912193,89.998809814,2.10871768,0.0027102085,1420.8543701,463954.6875,6591319.5,-1394.70105
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1421.0064,1.0,65000.0,12.826300621,12.250000954,0.5762981772,1.2342119217,52.547016144,0.6624748111,0.9182307124,0.780056715,0.3541589379,0.3269670606,-234.7901306,,144.05851746,0.7941994071,7.1953678131,86.797798157,2.1106433868,-0.001055597,1421.0063477,463954.6875,6591319.5,-1394.851929
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1421.1584,1.0,65000.0,12.814386368,12.250000954,0.5643862486,1.2342119217,52.379787445,0.6678717136,0.9246510863,0.7985970378,0.2863438427,0.3348258436,-234.8955994,,142.78096008,0.8146623373,7.5631732941,82.907875061,2.1068804264,-0.006766601,1421.1584473,463954.6875,6591319.5,-1395.002686
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1421.3104,1.0,65000.0,12.869915962,12.250000954,0.6199143529,1.2342119217,52.198719025,0.6563934684,0.9255574942,0.7795987725,0.3943994343,0.3270792067,-235.114212,,142.20793152,0.8707621694,8.7113227844,78.997505188,2.0870347023,-0.012425234,1421.3104248,463954.65625,6591319.5,-1395.153442
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1421.4624,1.0,65000.0,12.933272362,12.250000954,0.6832762361,1.2342119217,51.955375671,0.6625798941,0.9251441956,0.7911260128,0.2403836697,0.3778740168,-234.8708191,,142.35293579,0.9120343924,11.001543045,83.109550476,2.0584959984,-0.014509868,1421.4624023,463954.65625,6591319.5,-1395.304077
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1421.6144,1.0,65000.0,12.919933319,12.250000954,0.6699345112,1.2342119217,51.717727661,0.655836463,0.9278488755,0.7815609574,0.3405278921,0.4165189862,-234.7009277,,142.84686279,0.9451301694,13.779509544,87.812652588,2.0373857021,-0.013496161,1421.6143799,463954.625,6591319.5,-1395.454834
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1421.7664,1.0,65000.0,12.912541389,12.250000954,0.6625418663,1.2342119217,51.504798889,0.6609033346,0.9384045601,0.7792348266,0.3426437378,0.2326689363,-235.1021729,,143.33035278,0.9935899377,15.270754814,89.974006653,2.0333588123,-0.014252383,1421.7663574,463954.625,6591319.5,-1395.605591
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1421.9184,1.0,65000.0,13.109668732,12.250000954,0.859665513,1.2342119217,51.313117981,0.6829628348,0.9433315992,0.8047832251,0.2372835726,0.2883146703,-235.3150635,,143.64331055,0.9682978988,14.517539024,84.571868896,2.0453128815,-0.017758651,1421.918457,463954.59375,6591319.5,-1395.756348
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1422.0704,1.0,65000.0,13.16559124,12.250000954,0.915591538,1.2342119217,51.22190094,0.6704251766,0.9332643747,0.8023029566,0.1972641945,0.3450722992,-235.1641998,,143.91659546,0.9430058002,12.493133545,79.649681091,2.0593373775,-0.020838475,1422.0704346,463954.59375,6591319.5,-1395.907104
