source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,RDEP,RSHA,RMED,RXO,RMIC,SP,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,779.7104,,,,17.5,,1.8809976578,,2.1595983505,,,,,,,,73.369812012,,,779.71038818,520154.15625,6753025.5,-757.6759644
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,779.8624,,,,17.5,,1.8909629583,,2.2898535728,,,,,,,,70.850784302,,,779.86236572,520154.15625,6753025.5,-757.8279419
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,780.0144,,,,17.5,,1.891023159,,2.32412076,,,,,,,,69.543922424,,,780.0144043,520154.15625,6753025.5,-757.9799805
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,780.1664,,,,17.5,,1.8954976797,,2.3469953537,,,,,,,,69.015556335,,,780.16638184,520154.15625,6753025.5,-758.131958
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,780.3184,,,,17.5,,1.9061236382,,2.3600752354,,,,,,,,68.157592773,,,780.31842041,520154.15625,6753025.5,-758.2839355
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,780.4704,,,,17.5,,1.9158281088,,2.3593084812,,,,,,,,68.070663452,,,780.47039795,520154.15625,6753025.5,-758.4359131
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,780.6224,,,,17.5,,1.9428708553,,2.3714110851,,,,,,,,68.073997498,,,780.62237549,520154.15625,6753025.5,-758.5878906
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,780.7744,,,,17.5,,1.9649863243,,2.3931548595,,,,,,,,70.772697449,,,780.77441406,520154.15625,6753025.5,-758.7398682
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,780.9264,,,,17.5,,1.9853359461,,2.3908007145,,,,,,,,72.930252075,,,780.9263916,520154.15625,6753025.5,-758.8918457
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,781.0784,,,,17.5,,1.9999527931,,2.3831574917,,,,,,,,73.195999146,,,781.07843018,520154.15625,6753025.5,-759.0438843
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,781.2304,,,,17.5,,1.9985187054,,2.3492000103,,,,,,,,73.045753479,,,781.23040771,520154.15625,6753025.5,-759.1958008
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,781.3824,,,,17.5,,2.0091915131,,2.3440001011,,,,,,,,73.057296753,,,781.38244629,520154.15625,6753025.5,-759.3478394
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,781.5344,,,,17.5,,2.0119440556,,2.3406527042,,,,,,,,72.614982605,,,781.53442383,520154.1875,6753025.5,-759.4998169
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,781.6864,,,,17.5,,2.0129556656,,2.3442926407,,,,,,,,70.44467926,,,781.68640137,520154.1875,6753025.5,-759.6518555
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,781.8384,,,,17.5,,2.0133559704,,2.3523359299,,,,,,,,67.875717163,,,781.83837891,520154.1875,6753025.5,-759.803772
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,781.9904,,,,17.5,,2.0143353939,,2.3582773209,,,,,,,,67.629211426,,,781.99035645,520154.1875,6753025.5,-759.9557495
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,782.1424,,,,17.5,,2.0292510986,,2.4288713932,,,,,,,,67.206222534,,,782.14239502,520154.1875,6753025.5,-760.1077881
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,782.2944,,,,17.5,,2.0224342346,,2.5967376232,,,,,,,,67.696472168,,,782.29437256,520154.1875,6753025.5,-760.2597046
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,782.4464,,,,17.5,,1.9904534817,,2.5199692249,,,,,,,,66.887710571,,,782.44641113,520154.1875,6753025.5,-760.4117432
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,782.5984,,,,17.5,,1.9811043739,,2.3906936646,,,,,,,,66.716163635,,,782.59838867,520154.1875,6753025.5,-760.5637207
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,782.7504,,,,17.5,,1.988019228,,2.1216330528,,,,,,,,66.041999817,,,782.75042725,520154.1875,6753025.5,-760.7157593
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,782.9024,,,,17.5,,2.0041062832,,2.1932551861,,,,,,,,65.438591003,,,782.90240479,520154.1875,6753025.5,-760.8676758
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,783.0544,,,,17.5,,1.9956845045,,2.2349717617,,,,,,,,64.666900635,,,783.05444336,520154.1875,6753025.5,-761.0197144
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,783.2064,,,,17.5,,1.9911606312,,2.2818114758,,,,,,,,63.584487915,,,783.2064209,520154.1875,6753025.5,-761.1716919
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,783.3584,,,,17.5,,1.9861527681,,2.3120305538,,,,,,,,63.460273743,,,783.35839844,520154.1875,6753025.5,-761.3236694
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,783.5104,,,,17.5,,1.9853647947,,2.3133683205,,,,,,,,63.284622192,,,783.51037598,520154.1875,6753025.5,-761.475647
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,783.6624,,,,17.5,,1.9814566374,,2.3182041645,,,,,,,,63.424736023,,,783.66235352,520154.1875,6753025.5,-761.6276245
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,783.8144,,,,17.5,,1.9828109741,,2.3204646111,,,,,,,,64.638298035,,,783.81439209,520154.1875,6753025.5,-761.7796021
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,783.9664,,,,17.5,,1.9869731665,,2.3162105083,,,,,,,,66.296279907,,,783.96636963,520154.1875,6753025.5,-761.9315796
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,784.1184,,,,17.5,,1.9833250046,,2.3167459965,,,,,,,,66.611816406,,,784.1184082,520154.21875,6753025.5,-762.0836182
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,784.2704,,,,17.5,,1.9771904945,,2.3209929466,,,,,,,,68.204849243,,,784.27038574,520154.21875,6753025.5,-762.2355957
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,784.4224,,,,17.5,,1.9727663994,,2.3219809532,,,,,,,,69.11277771,,,784.42242432,520154.21875,6753025.5,-762.3875732
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,784.5744,,,,17.5,,1.9724028111,,2.3097522259,,,,,,,,69.239997864,,,784.57440186,520154.21875,6753025.5,-762.5395508
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,784.7264,,,,17.5,,1.9619787931,,2.2831070423,,,,,,,,68.673782349,,,784.72637939,520154.21875,6753025.5,-762.6915283
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,784.8784,,,,17.5,,1.9606808424,,2.2898681164,,,,,,,,66.869110107,,,784.87841797,520154.21875,6753025.5,-762.8435059
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,785.0304,,,,17.5,,1.9663459063,,2.2949149609,,,,,,,,65.047302246,,,785.03039551,520154.21875,6753025.5,-762.9954834
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,785.1824,,,,17.5,,1.978356719,,2.3112258911,,,,,,,,63.35175705,,,785.18243408,520154.21875,6753025.5,-763.147522
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,785.3344,,,,17.5,,1.9833986759,,2.338445425,,,,,,,,62.156482697,,,785.33441162,520154.21875,6753025.5,-763.2994995
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,785.4864,,,,17.5,,1.9824199677,,2.349240303,,,,,,,,60.951999664,,,785.48638916,520154.21875,6753025.5,-763.4514771
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,785.6384,,,,17.5,,1.9731023312,,2.3414449692,,,,,,,,60.345329285,,,785.6383667,520154.21875,6753025.5,-763.6034546
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,785.7904,,,,17.5,,1.968424201,,2.3202438354,,,,,,,,60.878250122,,,785.79040527,520154.21875,6753025.5,-763.7554932
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,785.9424,,,,17.5,,1.9671742916,,2.2868642807,,,,,,,,62.400775909,,,785.94238281,520154.21875,6753025.5,-763.9074097
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,786.0944,,,,17.5,,1.9779913425,,2.309479475,,,,,,,,62.777000427,,,786.09436035,520154.21875,6753025.5,-764.0593872
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,786.2464,,,,17.5,,1.9833530188,,2.3382217884,,,,,,,,63.425712585,,,786.24639893,520154.21875,6753025.5,-764.2114258
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,786.3984,,,,17.5,,1.9870971441,,2.3501942158,,,,,,,,64.503196716,,,786.39837646,520154.21875,6753025.5,-764.3634033
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,786.5504,,,,17.5,,1.9794346094,,2.346752882,,,,,,,,64.763000488,,,786.55041504,520154.21875,6753025.5,-764.5153809
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,786.7024,,,,17.5,,1.9743622541,,2.3326649666,,,,,,,,65.708137512,,,786.70239258,520154.21875,6753025.5,-764.6673584
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,786.8544,,,,17.5,,1.9662425518,,2.3091268539,,,,,,,,67.105583191,,,786.85443115,520154.25,6753025.5,-764.819397
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,787.0064,,,,17.5,,1.9642291069,,2.2988991737,,,,,,,,67.655036926,,,787.00640869,520154.25,6753025.5,-764.9713135
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,787.1584,,,,17.5,,1.9691714048,,2.2890751362,,,,,,,,66.991577148,,,787.15844727,520154.25,6753025.5,-765.1233521
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,787.3104,,,,17.5,,1.9694105387,,2.2914063931,,,,,,,,65.483360291,,,787.3104248,520154.25,6753025.5,-765.2753296
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,787.4624,,,,17.5,,1.9689999819,,2.2929999828,,,,,,,,64.295150757,,,787.46240234,520154.25,6753025.5,-765.4273071
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,787.6144,,,,17.5,,1.9667401314,,2.2748458385,,,,,,,,64.042999268,,,787.61437988,520154.25,6753025.5,-765.5792847
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,787.7664,,,,17.5,,1.9667506218,,2.2920203209,,,,,,,,61.664169312,,,787.76635742,520154.25,6753025.5,-765.7312622
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,787.9184,,,,17.5,,1.9677480459,,2.2789795399,,,,,,,,60.692230225,,,787.918396,520154.25,6753025.5,-765.8833008
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,788.0704,,,,17.5,,1.9603223801,,2.2767705917,,,,,,,,60.607147217,,,788.07037354,520154.25,6753025.5,-766.0352783
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,788.2224,,,,17.5,,1.9631223679,,2.2736461163,,,,,,,,62.700332642,,,788.22241211,520154.25,6753025.5,-766.1872559
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,788.3744,,,,17.5,,1.9672205448,,2.2934646606,,,,,,,,64.308044434,,,788.37438965,520154.25,6753025.5,-766.3392334
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,788.5264,,,,17.5,,1.9704338312,,2.2887570858,,,,,,,,64.616996765,,,788.52642822,520154.25,6753025.5,-766.491272
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,788.6784,,,,17.5,,1.9806332588,,2.2855758667,,,,,,,,65.530487061,,,788.67840576,520154.25,6753025.5,-766.6432495
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,788.8304,,,,17.5,,1.9866361618,,2.2860000134,,,,,,,,66.613517761,,,788.83044434,520154.25,6753025.5,-766.7952271
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,788.9824,,,,17.5,,1.9894971848,,2.2935883999,,,,,,,,67.209320068,,,788.98242188,520154.25,6753025.5,-766.9472046
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,789.1344,,,,17.5,,1.9912905693,,2.3163933754,,,,,,,,67.202949524,,,789.13439941,520154.25,6753025.5,-767.0991821
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,789.2864,,,,17.5,,1.990468502,,2.3174529076,,,,,,,,66.635147095,,,789.28643799,520154.25,6753025.5,-767.2512207
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,789.4384,,,,17.5,,1.9936089516,,2.3150000572,,,,,,,,66.036407471,,,789.43841553,520154.25,6753025.5,-767.4031982
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,789.5904,,,,17.5,,1.9995307922,,2.2950794697,,,,,,,,65.882003784,,,789.59039307,520154.25,6753025.5,-767.5551758
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,789.7424,,,,17.5,,2.0030198097,,2.324416399,,,,,,,,65.209892273,,,789.74237061,520154.28125,6753025.5,-767.7071533
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,789.8944,,,,17.5,,1.9860663414,,2.3119001389,,,,,,,,64.796936035,,,789.89440918,520154.28125,6753025.5,-767.8591309
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,790.0464,,,,17.5,,1.9706068039,,2.2919666767,,,,,,,,64.378799438,,,790.04638672,520154.28125,6753025.5,-768.0111084
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,790.1984,,,,17.5,,1.9591921568,,2.2460637093,,,,,,,,64.162841797,,,790.19842529,520154.28125,6753025.5,-768.163147
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,790.3504,,,,17.5,,1.9458036423,,2.2194509506,,,,,,,,64.3126297,,,790.35040283,520154.28125,6753025.5,-768.3151245
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,790.5024,,,,17.5,,1.9297827482,,2.1990697384,,,,,,,,64.653594971,,,790.50238037,520154.28125,6753025.5,-768.4671021
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,790.6544,,,,17.5,,1.9025149345,,2.1492819786,,,,,,,,64.869720459,,,790.65441895,520154.28125,6753025.5,-768.6190796
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,790.8064,,,,17.5,,1.8985154629,,2.1353983879,,,,,,,,64.860237122,,,790.80639648,520154.28125,6753025.5,-768.7710571
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,790.9584,,,,17.5,,1.9062556028,,2.141960144,,,,,,,,64.859260559,,,790.95843506,520154.28125,6753025.5,-768.9230957
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,791.1104,,,,17.5,,1.9169149399,,2.1492660046,,,,,,,,64.869003296,,,791.1104126,520154.28125,6753025.5,-769.0750732
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,791.2624,,,,17.5,,1.9244656563,,2.1828010082,,,,,,,,64.133842468,,,791.26239014,520154.28125,6753025.5,-769.2270508
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,791.4144,,,,17.5,,1.933626771,,2.2148168087,,,,,,,,63.669906616,,,791.41436768,520154.28125,6753025.5,-769.3790283
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,791.5664,,,,17.5,,1.9483716488,,2.2321794033,,,,,,,,63.60900116,,,791.56640625,520154.28125,6753025.5,-769.5310669
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,791.7184,,,,17.5,,1.9727758169,,2.2691559792,,,,,,,,63.049423218,,,791.71838379,520154.28125,6753025.5,-769.6829834
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,791.8704,,,,17.5,,1.9895855188,,2.3255271912,,,,,,,,62.506210327,,,791.87036133,520154.28125,6753025.5,-769.8349609
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,792.0224,,,,17.5,,1.9991235733,,2.3592560291,,,,,,,,61.569881439,,,792.0223999,520154.28125,6753025.5,-769.9869995
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,792.1744,,,,17.5,,2.0174820423,,2.3822216988,,,,,,,,60.77148056,,,792.17437744,520154.28125,6753025.5,-770.1389771
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,792.3264,,,,17.5,,2.0399165154,,2.4094855785,,,,,,,,59.802326202,,,792.32641602,520154.28125,6753025.5,-770.2909546
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,792.4784,,,,17.5,,2.053491354,,2.4226810932,,,,,,,,59.657905579,,,792.47839355,520154.28125,6753025.5,-770.4429321
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,792.6304,,,,17.5,,2.0565333366,,2.4209666252,,,,,,,,60.640666962,,,792.63043213,520154.3125,6753025.5,-770.5949707
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,792.7824,,,,17.5,,2.0566327572,,2.4061183929,,,,,,,,61.729084015,,,792.78240967,520154.3125,6753025.5,-770.7468872
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,792.9344,,,,17.5,,2.0615282059,,2.3780040741,,,,,,,,62.897354126,,,792.93444824,520154.3125,6753025.5,-770.8989258
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,793.0864,,,,17.5,,2.0097155571,,2.2940716743,,,,,,,,63.326660156,,,793.08642578,520154.3125,6753025.5,-771.0509033
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,793.2384,,,,17.5,,1.9516787529,,2.2292001247,,,,,,,,63.90901947,,,793.23840332,520154.3125,6753025.5,-771.2028809
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,793.3904,,,,17.5,,1.9853423834,,2.2966928482,,,,,,,,64.047996521,,,793.39038086,520154.3125,6753025.5,-771.3548584
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,793.5424,,,,17.5,,2.0418977737,,2.379380703,,,,,,,,63.464000702,,,793.5423584,520154.3125,6753025.5,-771.5068359
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,793.6944,,,,17.5,,2.0780377388,,2.4080851078,,,,,,,,63.384708405,,,793.69439697,520154.3125,6753025.5,-771.6588745
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,793.8464,,,,17.5,,2.0960314274,,2.4327967167,,,,,,,,63.451133728,,,793.84637451,520154.3125,6753025.5,-771.8108521
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,793.9984,,,,17.5,,2.1045012474,,2.4621694088,,,,,,,,63.43907547,,,793.99841309,520154.3125,6753025.5,-771.9628296
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,794.1504,,,,17.5,,2.1056551933,,2.4746336937,,,,,,,,63.708133698,,,794.15039063,520154.3125,6753025.5,-772.1148071
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,794.3024,,,,17.5,,2.0995423794,,2.4848015308,,,,,,,,63.631858826,,,794.3024292,520154.3125,6753025.5,-772.2668457
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,794.4544,,,,17.5,,2.0907199383,,2.4947543144,,,,,,,,62.861209869,,,794.45440674,520154.3125,6753025.5,-772.4188232
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,794.6064,,,,17.5,,2.0554563999,,2.4649608135,,,,,,,,62.100456238,,,794.60638428,520154.3125,6753025.5,-772.5708008
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,794.7584,,,,17.5,,2.0226638317,,2.3990709782,,,,,,,,62.044338226,,,794.75842285,520154.3125,6753025.5,-772.7227783
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,794.9104,,,,17.5,,2.0009386539,,2.3046929836,,,,,,,,62.996242523,,,794.91040039,520154.3125,6753025.5,-772.8747559
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,795.0624,,,,17.5,,1.9838173389,,2.2693727016,,,,,,,,63.501998901,,,795.06243896,520154.3125,6753025.5,-773.0267944
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,795.2144,,,,17.5,,1.9712709188,,2.2720000744,,,,,,,,65.778076172,,,795.2144165,520154.3125,6753025.5,-773.178772
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,795.3664,,,,17.5,,1.9527533054,,2.2546560764,,,,,,,,67.427970886,,,795.36639404,520154.3125,6753025.5,-773.3307495
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,795.5184,,,,17.5,,1.9288268089,,2.2151339054,,,,,,,,68.490058899,,,795.51837158,520154.34375,6753025.5,-773.4827271
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,795.6704,,,,17.5,,1.8842078447,,2.1715276241,,,,,,,,70.512802124,,,795.67041016,520154.34375,6753025.5,-773.6347046
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,795.8224,,,,17.5,,1.8384330273,,2.106231451,,,,,,,,71.427497864,,,795.8223877,520154.34375,6753025.5,-773.7866821
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,795.9744,,,,17.5,,1.8081769943,,2.0195879936,,,,,,,,71.210876465,,,795.97436523,520154.34375,6753025.5,-773.9386597
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,796.1264,,,,17.5,,1.8034323454,,2.0374147892,,,,,,,,70.851486206,,,796.12640381,520154.34375,6753025.5,-774.0906982
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,796.2784,,,,17.5,,1.796135664,,2.0717980862,,,,,,,,70.787895203,,,796.27838135,520154.34375,6753025.5,-774.2426758
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,796.4304,,,,17.5,,1.7722504139,,2.0580163002,,,,,,,,71.077812195,,,796.43041992,520154.34375,6753025.5,-774.3946533
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,796.5824,,,,17.5,,1.7496299744,,1.9772489071,,,,,,,,71.011787415,,,796.58239746,520154.34375,6753025.5,-774.5466309
